Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,precio_venta_5%,precio_venta_10%
Catálogo Truper 2020.5 precio público,CATA-20.5P,7506240677802,Truper,75.0,90.0,Pieza,94.5,99.00000000000001
Catálogo Truper 2020.5 sin precios,CATA-20.5S,7506240677819,Truper,75.0,90.0,Pieza,94.5,99.00000000000001
"Catálogo Truper Uso Rudo 2020.5, Precio Público",CATA-20.5PX,7506240678243,Truper,1050.0,1250.0,Pieza,1312.5,1375.0
Cautín tipo lápiz de 100 W,CAU-100,7506240666714,Truper,175.0,265.0,Pieza,278.25,291.5
"Cautín tipo lápiz de 30 W con accesorios, Pretul",CAU-30P,7501206603543,Pretul,65.0,97.0,Pieza,101.85000000000001,106.7
"Cautín tipo lápiz de 30 W sin accesorios, Pretul",CAU-30P2,7501206637975,Pretul,45.0,67.0,Pieza,70.35000000000001,73.7
Cautín tipo lápiz de 45 W,CAU-45,7501206665541,Truper,125.0,196.0,Pieza,205.8,215.60000000000002
"Cautín tipo lápiz de 45 W sin accesorios, Pretul",CAU-45P2,7506240638995,Pretul,50.0,75.0,Pieza,78.75,82.5
Cautín tipo lápiz de 60 W,CAU-60,7501206665534,Truper,145.0,229.0,Pieza,240.45000000000002,251.90000000000003
"Cautín tipo lápiz de 60 W sin accesorios, Pretul",CAU-60P2,7506240639008,Pretul,55.0,82.0,Pieza,86.10000000000001,90.2
Cautín tipo lápiz de 80 W,CAU-80,7506240666707,Truper,155.0,235.0,Pieza,246.75,258.5
"Cautín tipo pistola de 140 W, 2 temperaturas",CAU-140,7501206665527,Truper,675.0,1015.0,Pieza,1065.75,1116.5
"Cautín tipo pistola de 230 W, 2 temperaturas",CAU-230,7501206665558,Truper,995.0,1495.0,Pieza,1569.75,1644.5000000000002
"Cautín, tipo lápiz de 100 W, dual, industrial",CAU-100D,7506240618331,Truper,355.0,535.0,Pieza,561.75,588.5
"Cautín, tipo lápiz de 150 W, industrial",CAU-150X,7506240618324,Truper,465.0,695.0,Pieza,729.75,764.5000000000001
"Cautín, tipo lápiz de 300 W, industrial",CAU-300X,7506240618935,Truper,675.0,1015.0,Pieza,1065.75,1116.5
"Cavador giratorio de acero, mango 'T'",CA-40,7506240673156,Truper,695.0,1050.0,Pieza,1102.5,1155.0
Cavador mango de acero 45',CA-36M,7506240653554,Truper,335.0,505.0,Pieza,530.25,555.5
Cavador mango de madera 45',CA-36,7501206610503,Truper,355.0,515.0,Pieza,540.75,566.5
"Cavador mango de madera 48', Truper Expert",CA-38,7501206612156,Expert,495.0,745.0,Pieza,782.25,819.5000000000001
"Cavador mango fibra de vidrio 44', Pretul",CA-34F,7506240673668,Pretul,245.0,345.0,Pieza,362.25,379.50000000000006
Cavador mango fibra de vidrio 45',CA-36F,7506240673705,Truper,345.0,515.0,Pieza,540.75,566.5
"Cavador mango fibra de vidrio 48', Truper Expert",CA-38F,7501206612552,Expert,485.0,725.0,Pieza,761.25,797.5000000000001
"Cavador mangos de acero 47-1/4', Truper Expert",CA-38M,7501206675908,Expert,435.0,655.0,Pieza,687.75,720.5000000000001
Cazanga 12',CZN-12,7501206650561,Truper,79.0,126.0,Pieza,132.3,138.60000000000002
Cazanga 18',CZN-18,7501206650578,Truper,105.0,168.0,Pieza,176.4,184.8
Cazanga 22',CZN-22,7501206650592,Truper,129.0,205.0,Pieza,215.25,225.50000000000003
Cebo Matamoscas Dagger,MGMATAMOSCAS,7503007072368,MG,42.0,60.0,Pieza,63.0,66.0
"Cemento azul para PVC, hasta 12', bote 145 ml",PPVCA-145,7506240656999,limsa,55.0,77.0,Pieza,80.85000000000001,84.7
"Cemento azul para PVC, hasta 12', bote 250 ml",PPVCA-250,7506240657002,limsa,75.0,105.0,Pieza,110.25,115.50000000000001
"Cemento azul para PVC, hasta 12', bote 500 ml",PPVCA-500,7506240657019,limsa,125.0,175.0,Pieza,183.75,192.50000000000003
"Cemento azul para PVC, hasta 12', bote 90 ml",PPVCA-90,7506240656982,limsa,37.0,52.0,Pieza,54.6,57.2
"Cemento azul para PVC, hasta 12', tubo 50 g",PPVCA-50,7506240656975,limsa,27.0,38.0,Pieza,39.9,41.800000000000004
"Cemento para CPVC, bote 145 ml",PCPVC-145,7506240613718,limsa,59.0,82.0,Pieza,86.10000000000001,90.2
"Cemento para CPVC, bote 250 ml",PCPVC-250,7506240613725,limsa,82.0,115.0,Pieza,120.75,126.50000000000001
"Cemento para CPVC, bote 500 ml",PCPVC-500,7506240613732,limsa,145.0,205.0,Pieza,215.25,225.50000000000003
"Cemento para CPVC, bote 90 ml",PCPVC-90,7506240613701,limsa,43.0,59.0,Pieza,61.95,64.9
"Cemento para CPVC, tubo 50 g",PCPVC-50,7506240613695,limsa,27.0,38.0,Pieza,39.9,41.800000000000004
"Cemento para PVC, bote 145 ml",PPVC-145,7506240613664,limsa,45.0,63.0,Pieza,66.15,69.30000000000001
"Cemento para PVC, bote 250 ml",PPVC-250,7506240613671,limsa,65.0,92.0,Pieza,96.60000000000001,101.2
"Cemento para PVC, bote 500 ml",PPVC-500,7506240613688,limsa,115.0,159.0,Pieza,166.95000000000002,174.9
"Cemento para PVC, bote 90 ml",PPVC-90,7506240613749,limsa,35.0,49.0,Pieza,51.45,53.900000000000006
"Cemento para PVC, tubo 50 g",PPVC-50,7506240613657,limsa,22.0,32.0,Pieza,33.6,35.2
"Centro de carga de sobreponer, 1 polo, Volteck",CCS-1,7501206662359,Volteck,69.0,95.0,Pieza,99.75,104.50000000000001
"Centro de carga de sobreponer, 2 polos, Volteck",CCS-2,7501206662373,Volteck,75.0,105.0,Pieza,110.25,115.50000000000001
"Centro de carga de sobreponer, 4 polos, Volteck",CCS-4,7501206662397,Volteck,155.0,235.0,Pieza,246.75,258.5
"Centro de carga de sobreponer, 6 polos, Volteck",CCS-6,7506240633358,Volteck,195.0,295.0,Pieza,309.75,324.5
"Centro de carga de sobreponer, 8 polos, Volteck",CCS-8,7506240633372,Volteck,245.0,365.0,Pieza,383.25,401.50000000000006
"Centro de carga empotrable, 1 polo, Volteck",CCE-1,7501206662342,Volteck,65.0,105.0,Pieza,110.25,115.50000000000001
"Centro de carga empotrable, 2 polos, Volteck",CCE-2,7501206662366,Volteck,69.0,125.0,Pieza,131.25,137.5
"Centro de carga empotrable, 4 polos, Volteck",CCE-4,7501206662380,Volteck,155.0,235.0,Pieza,246.75,258.5
"Centro de carga empotrable, 6 polos, Volteck",CCE-6,7506240633341,Volteck,195.0,295.0,Pieza,309.75,324.5
"Centro de carga empotrable, 8 polos, Volteck",CCE-8,7506240633365,Volteck,245.0,365.0,Pieza,383.25,401.50000000000006
"Cepillo de alambre con espátula, acero carbono, 51 pinceles",CEA-18E,7501206609491,Truper,35.0,55.0,Pieza,57.75,60.50000000000001
"Cepillo de alambre con mango, 172 pinceles",CEA-82,7506240635130,Truper,75.0,115.0,Pieza,120.75,126.50000000000001
"Cepillo de alambre curvo, alambre ondulado",CEA-10,7501206608685,Truper,22.0,33.0,Pieza,34.65,36.300000000000004
"Cepillo de alambre sin mango, 114 pinceles",CEA-36,7501206666906,Truper,39.0,58.0,Pieza,60.900000000000006,63.800000000000004
"Cepillo de alambre sin mango, 180 pinceles",CEA-72,7501206667927,Truper,55.0,82.0,Pieza,86.10000000000001,90.2
"Cepillo de alambre, acero carbono, 156 pinceles, doble mgo.",CEA-76,7506240621140,Truper,65.0,92.0,Pieza,96.60000000000001,101.2
"Cepillo de alambre, cerdas acero al carbono, 51 pinceles",CEA-18,7501206666890,Truper,28.0,42.0,Pieza,44.1,46.2
"Cepillo de alambre, cerdas acero al carbono, 64 pinceles",CEA-54,7501206667910,Truper,30.0,42.0,Pieza,44.1,46.2
"Cepillo de alambre, cerdas acero carbono, 64 pinceles,Pretul",CEA-54P,7506240642848,Pretul,20.0,28.0,Pieza,29.400000000000002,30.800000000000004
"Cepillo de alambre, cerdas acero inoxidable, 64 pinceles",CEA-54I,7506240621157,Truper,49.0,73.0,Pieza,76.65,80.30000000000001
"Cepillo de ixtle para impermeabilizar, con mango",CIM-28P,7506240666677,Pretul,65.0,97.0,Pieza,101.85000000000001,106.7
"Cepillo de piso 15', 2-1/2 HP",CEP-15X-2,7506240633877,Truper,37500.0,56250.0,Pieza,59062.5,61875.00000000001
"Cepillo de piso 20', 3 HP",CEP-20-2,7506240633884,Truper,52500.0,78750.0,Pieza,82687.5,86625.0
"Cepillo de plástico, cerda suave, 50 cm",CEPI-50,7506240646068,Klintek,65.0,92.0,Pieza,96.60000000000001,101.2
"Cepillo de plástico, chico",CELI-20,7506240636380,Klintek,7.5,10.5,Pieza,11.025,11.55
"Cepillo de plástico, grande",CELI-30,7506240636397,Klintek,8.5,12.0,Pieza,12.600000000000001,13.200000000000001
"Cepillo de plástico, tipo escobeta",CELI-10,7506240636427,Klintek,9.0,13.0,Pieza,13.65,14.3
"Cepillo de plástico, tipo plancha",CELI-35,7506240636403,Klintek,9.5,15.0,Pieza,15.75,16.5
"Cepillo de plástico, tipo plancha, estilo italiano",CELI-45,7506240636410,Klintek,10.0,15.0,Pieza,15.75,16.5
"Cepillo de plástico, uso rudo, 30 cm",CEPI-30,7506240636885,Klintek,37.0,52.0,Pieza,54.6,57.2
"Cepillo eléctrico, 3-1/4', industrial, 720 W",CEPEL-3-1/4N,7506240608677,Truper,1750.0,2450.0,Pieza,2572.5,2695.0
"Cepillo eléctrico, 3-1/4', profesional, 850 W",CEPEL-3-1/4A3,7506240614364,Truper,1350.0,2025.0,Pieza,2126.25,2227.5
"Cepillo eléctrico, 4-1/2', industrial, 950 W",CEPEL-4-1/2NX,7506240623380,Truper,2450.0,3450.0,Pieza,3622.5,3795.0000000000005
"Cepillo industial, cerda suave, 59 cm",CEPI-60,7506240646075,Klintek,80.0,115.0,Pieza,120.75,126.50000000000001
"Cepillo industrial, cerda rígida, 41 cm",CEPI-40,7506240636892,Klintek,48.0,67.0,Pieza,70.35000000000001,73.7
"Cepillo limpiador de terminales de baterías, 4 en 1",CEAL-4,7501206642467,Truper,57.0,92.0,Pieza,96.60000000000001,101.2
"Cepillo para carpintero # 4, estriado",4C,7501206620045,Truper,785.0,1255.0,Pieza,1317.75,1380.5
"Cepillo para carpintero # 4, liso",4L,7501206620038,Truper,775.0,1235.0,Pieza,1296.75,1358.5
"Cepillo para carpintero # 5, estriado",5C,7501206620069,Truper,815.0,1305.0,Pieza,1370.25,1435.5000000000002
"Cepillo para carpintero # 5, liso",5L,7501206620052,Truper,795.0,1275.0,Pieza,1338.75,1402.5
"Cepillo para carpintero # 6, estriado",6C,7501206620083,Truper,1145.0,1835.0,Pieza,1926.75,2018.5000000000002
"Cepillo para carpintero # 6, liso",6L,7501206620076,Truper,1125.0,1795.0,Pieza,1884.75,1974.5000000000002
"Cepillo para pintor, cerda natural CEPP-52, TRUPER",CEPP-52,7501206611883,Truper,55.0,92.0,Pieza,96.60000000000001,101.2
"Cepillo para pintor, cerda natural y sintética",CEPP-50,7501206611876,Truper,55.0,82.0,Pieza,86.10000000000001,90.2
"Cepillo para pintor, semi-rígido, cerda ixtle",CEPP-54,7501206611890,Truper,58.26,92.0,Pieza,96.60000000000001,101.2
"Cepillo para pintor, semi-rígido, cerda ixtle y sintética",CEPP-53,7506240622291,Truper,55.0,82.0,Pieza,86.10000000000001,90.2
"Cepillo para pintor, semi-rígido, cerda sintética",CEPP-55,7506240606932,Truper,35.0,52.0,Pieza,54.6,57.2
Cepillo portátil de 12-1/2',CEP-12,7501206631348,Truper,8450.0,12650.0,Pieza,13282.5,13915.000000000002
Cepillo sanitario de plástico con recipiente,CESA-14,7506240636458,Klintek,29.0,42.0,Pieza,44.1,46.2
Cepillo tipo chancla para carpintero,CH-7,7501206620090,Truper,445.0,715.0,Pieza,750.75,786.5000000000001
Cera en pasta PTFE,EA-42,7506240670377,Klintek,59.0,88.0,Pieza,92.4,96.80000000000001
Cera en pasta silicón,EA-41,7506240670360,Klintek,65.0,97.0,Pieza,101.85000000000001,106.7
Cera líquida PTFE,EA-32,7506240669944,Klintek,45.0,67.0,Pieza,70.35000000000001,73.7
Cera líquida Silicón,EA-31,7506240669937,Klintek,55.0,87.0,Pieza,91.35000000000001,95.7
Cera líquida acrílica,EA-33,7506240669951,Klintek,48.0,72.0,Pieza,75.60000000000001,79.2
Cera pasta acrílica,EA-43,7506240670384,Klintek,65.0,97.0,Pieza,101.85000000000001,106.7
"Cerradura Basic manija, cil metal, baño, latón antiguo",CEMA-2BB,7506240659976,Hermex,175.0,245.0,Pieza,257.25,269.5
"Cerradura Basic manija, cil metal, baño, latón brillante",CEMA-1BB,7506240655947,Hermex,175.0,245.0,Pieza,257.25,269.5
"Cerradura Basic manija, cil metal, recámara, latón brillante",CEMA-1RB,7506240655930,Hermex,185.0,259.0,Pieza,271.95,284.90000000000003
"Cerradura Basic manija, cil metal, recámara,latón antiguo",CEMA-2RB,7506240659969,Hermex,185.0,259.0,Pieza,271.95,284.90000000000003
"Cerradura Basic manija, cilindro metálico, baño, cromo",CEMA-3BB,7506240659990,Hermex,175.0,245.0,Pieza,257.25,269.5
"Cerradura Basic manija, cilindro metálico, recámara, cromo",CEMA-3RB,7506240659983,Hermex,185.0,259.0,Pieza,271.95,284.90000000000003
"Cerradura de barra fija con doble cilindro, 2 llaves tetra",CB-35,7501206677407,Hermex,395.0,635.0,Pieza,666.75,698.5
"Cerradura de barra fija, cilindro exterior",CB-30,7501206677391,Hermex,385.0,615.0,Pieza,645.75,676.5
"Cerradura de barra fija, derecha",CB-40D,7501206676493,Hermex,179.0,249.0,Pieza,261.45,273.90000000000003
"Cerradura de barra fija, derecha, blíster",CB-40DB,7501206676509,Hermex,225.0,315.0,Pieza,330.75,346.5
"Cerradura de barra fija, izquierda",CB-40I,7501206676585,Hermex,179.0,249.0,Pieza,261.45,273.90000000000003
"Cerradura de barra fija, izquierda, blíster",CB-40IB,7501206676592,Hermex,225.0,315.0,Pieza,330.75,346.5
"Cerradura de barra fija, llave tetra, derecha",CB-50D,7501206676608,Hermex,245.0,365.0,Pieza,383.25,401.50000000000006
"Cerradura de barra fija, llave tetra, derecha, blíster",CB-50DB,7501206676622,Hermex,265.0,395.0,Pieza,414.75,434.50000000000006
"Cerradura de barra fija, llave tetra, izquierda",CB-50I,7501206678978,Hermex,245.0,365.0,Pieza,383.25,401.50000000000006
"Cerradura de barra fija, llave tetra, izquierda, blíster",CB-50IB,7501206676639,Hermex,265.0,395.0,Pieza,414.75,434.50000000000006
"Cerradura de barra libre, derecha",CB-45D,7501206676646,Hermex,179.0,249.0,Pieza,261.45,273.90000000000003
"Cerradura de barra libre, derecha, blíster",CB-45DB,7501206676653,Hermex,225.0,315.0,Pieza,330.75,346.5
"Cerradura de barra libre, izquierda",CB-45I,7501206676660,Hermex,179.0,249.0,Pieza,261.45,273.90000000000003
"Cerradura de barra libre, izquierda, blíster",CB-45IB,7501206676677,Hermex,225.0,315.0,Pieza,330.75,346.5
"Cerradura de sobreponer, 2 barras",CS-92,7501206677490,Hermex,625.0,995.0,Pieza,1044.75,1094.5
"Cerradura de sobreponer, 3 barras",CS-93,7501206677506,Hermex,625.0,995.0,Pieza,1044.75,1094.5
"Cerradura de sobreponer, clásica, derecha",CS-70DB,7501206677179,Hermex,145.0,205.0,Pieza,215.25,225.50000000000003
"Cerradura de sobreponer, clásica, derecha",CS-70D,7501206677131,Hermex,145.0,205.0,Pieza,215.25,225.50000000000003
"Cerradura de sobreponer, clásica, instala fácil, der,2llaves",CS-75DB,7501206677193,Hermex,155.0,215.0,Pieza,225.75,236.50000000000003
"Cerradura de sobreponer, clásica, instala-fácil, derecha",CS-75D,7501206677155,Hermex,145.0,205.0,Pieza,215.25,225.50000000000003
"Cerradura de sobreponer, clásica, instala-fácil, izq,blister",CS-75IB,7501206677186,Hermex,155.0,215.0,Pieza,225.75,236.50000000000003
"Cerradura de sobreponer, clásica, instala-fácil, izquierda",CS-75I,7501206677148,Hermex,145.0,205.0,Pieza,215.25,225.50000000000003
"Cerradura de sobreponer, clásica, instala-fácil, tetra, der",CS-85D,7501206676745,Hermex,255.0,385.0,Pieza,404.25,423.50000000000006
"Cerradura de sobreponer, clásica, instala-fácil, tetra, izq",CS-85I,7501206676738,Hermex,255.0,385.0,Pieza,404.25,423.50000000000006
"Cerradura de sobreponer, clásica, izquierda",CS-70IB,7501206677162,Hermex,155.0,215.0,Pieza,225.75,236.50000000000003
"Cerradura de sobreponer, clásica, izquierda, 2 llaves",CS-70I,7501206677124,Hermex,145.0,205.0,Pieza,215.25,225.50000000000003
"Cerradura de sobreponer, clásica, llave tetra,derecha",CS-80D,7501206676684,Hermex,255.0,385.0,Pieza,404.25,423.50000000000006
"Cerradura de sobreponer, clásica, llave tetra,izquierda",CS-80I,7501206676707,Hermex,255.0,385.0,Pieza,404.25,423.50000000000006
"Cerradura de sobreponer, clásica, tetra, der, blister",CS-80DB,7501206676691,Hermex,265.0,395.0,Pieza,414.75,434.50000000000006
"Cerradura de sobreponer, clásica, tetra, izq, blister",CS-80IB,7501206676721,Hermex,265.0,395.0,Pieza,414.75,434.50000000000006
"Cerradura de sobreponer, doble cerrojo, derecha",CS-90D,7501206677476,Hermex,625.0,995.0,Pieza,1044.75,1094.5
"Cerradura de sobreponer, doble cerrojo, izquierda",CS-90I,7501206677483,Hermex,625.0,995.0,Pieza,1044.75,1094.5
"Cerradura doble barra, doble cerrojo",CB-32,7501206677421,Hermex,395.0,635.0,Pieza,666.75,698.5
"Cerradura entrada, cromo mate, doble, pomo, Hermex Basic",CEP-32PJP,7506240642954,Hermex,495.0,695.0,Pieza,729.75,764.5000000000001
"Cerradura entrada, cromo mate, doble, pomo-jaladera",CEP-32PJ,7501206678664,Hermex,785.0,1175.0,Pieza,1233.75,1292.5
"Cerradura entrada, cromo mate, mariposa, Hermex Basic",CEP-31JJP,7506240642992,Hermex,575.0,805.0,Pieza,845.25,885.5000000000001
"Cerradura entrada, cromo mate, mariposa, jaladera",CEP-31JJ,7501206678701,Hermex,875.0,1315.0,Pieza,1380.75,1446.5000000000002
"Cerradura entrada, latón antiguo, doble, pomo, Hermex Basic",CEP-22PJP,7506240642930,Hermex,495.0,695.0,Pieza,729.75,764.5000000000001
"Cerradura entrada, latón antiguo, doble, pomo-jaladera",CEP-22PJ,7501206678961,Hermex,785.0,1175.0,Pieza,1233.75,1292.5
"Cerradura entrada, latón antiguo, mariposa, Hermex Basic",CEP-21JJP,7506240642985,Hermex,575.0,805.0,Pieza,845.25,885.5000000000001
"Cerradura entrada, latón antiguo, mariposa, jaladera",CEP-21JJ,7501206678695,Hermex,875.0,1315.0,Pieza,1380.75,1446.5000000000002
"Cerradura entrada, latón brillante, doble, pomo,Hermex Basic",CEP-12PJP,7506240642916,Hermex,495.0,695.0,Pieza,729.75,764.5000000000001
"Cerradura entrada, latón brillante, doble, pomo-jaladera",CEP-12PJ,7501206678640,Hermex,785.0,1175.0,Pieza,1233.75,1292.5
"Cerradura entrada, latón brillante, mariposa, Hermex Basic",CEP-11JJP,7506240642978,Hermex,575.0,805.0,Pieza,845.25,885.5000000000001
"Cerradura entrada, latón brillante, mariposa, jaladera",CEP-11JJ,7501206678688,Hermex,875.0,1315.0,Pieza,1380.75,1446.5000000000002
"Cerradura esfera, cilíndrico, baño, antiguo, HB, blister",BAL-LA-BPB,7506240677123,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, cilíndrico, baño, brillante, HB, blister",BAL-LB-BPB,7506240677116,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, cilíndrico, baño, cromo, HB, blister",BAL-CM-BPB,7506240677130,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, cilíndrico, entrada, antiguo, HB, blister",BAL-LA-EPB,7506240677062,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, cilíndrico, entrada, cromo, HB, blister",BAL-CM-EPB,7506240677079,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, cilíndrico, recámara, antiguo, HB, blister",BAL-LA-RPB,7506240677093,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, cilíndrico, recámara, brillante,HB, bliste",BAL-LB-RPB,7506240677086,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, cilíndrico, recámara, cromo, HB, blister",BAL-CM-RPB,7506240677109,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, cilíndrico,entrada,brillante,HB,blister",BAL-LB-EPB,7506240677055,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, baño, antiguo, Basic, blister",BALT-LA-BPB,7506240677031,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, tubular, baño, brillante, Basic, blister",BALT-LB-BPB,7506240677024,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, tubular, baño, cromo, Basic, blister",BALT-CM-BPB,7506240677048,Hermex,105.0,157.0,Pieza,164.85,172.70000000000002
"Cerradura esfera, tubular, entrada, antiguo, Basic, blister",BALT-LA-EPB,7506240676973,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, entrada, brillante, Basic, bliste",BALT-LB-EPB,7506240676966,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, entrada, cromo, Basic, blister",BALT-CM-EPB,7506240676980,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, recámara, antiguo, Basic, blister",BALT-LA-RPB,7506240677000,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, recámara, cromo, Basic, blister",BALT-CM-RPB,7506240677017,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura esfera, tubular, recámara,brillante, Basic, bliste",BALT-LB-RPB,7506240676997,Hermex,115.0,169.0,Pieza,177.45000000000002,185.9
"Cerradura manija, cilindro latón, cromo mate, baño",CEMA-3B,7501206679586,Hermex,285.0,455.0,Pieza,477.75,500.50000000000006
"Cerradura manija, cilindro latón, cromo mate, recámara",CEMA-3R,7501206679593,Hermex,295.0,475.0,Pieza,498.75,522.5
"Cerradura manija, cilindro latón, latón antiguo, baño",CEMA-2B,7501206680063,Hermex,285.0,455.0,Pieza,477.75,500.50000000000006
"Cerradura manija, cilindro latón, latón antiguo, recámara",CEMA-2R,7501206680070,Hermex,295.0,475.0,Pieza,498.75,522.5
"Cerradura manija, cilindro latón, latón brillante, baño",CEMA-1B,7501206679609,Hermex,285.0,455.0,Pieza,477.75,500.50000000000006
"Cerradura manija, cilindro latón, latón brillante, recámara",CEMA-1R,7501206680056,Hermex,295.0,475.0,Pieza,498.75,522.5
"Cerradura para mueble, modelo 20, cromo",CM-20C,7501206680919,Hermex,75.0,119.0,Pieza,124.95,130.9
"Cerradura para mueble, modelo 20, latón",CM-20L,7501206680940,Hermex,75.0,119.0,Pieza,124.95,130.9
"Cerradura para mueble, modelo 21, cromo",CM-21C,7501206681084,Hermex,39.0,58.0,Pieza,60.900000000000006,63.800000000000004
"Cerradura para mueble, modelo 21, cromo, Hermex Basic",CM-21C-P,7501206660249,Hermex,25.0,38.0,Pieza,39.9,41.800000000000004
"Cerradura para mueble, modelo 21, latón",CM-21L,7501206681091,Hermex,39.0,58.0,Pieza,60.900000000000006,63.800000000000004
"Cerradura para mueble, modelo 21, latón, Hermex Basic",CM-21L-P,7501206660232,Hermex,25.0,38.0,Pieza,39.9,41.800000000000004
"Cerradura para mueble, modelo 24, cromo",CM-24C,7501206681305,Hermex,55.0,82.0,Pieza,86.10000000000001,90.2
"Cerradura para mueble, modelo 24, latón",CM-24L,7501206681435,Hermex,55.0,82.0,Pieza,86.10000000000001,90.2
"Cerradura para mueble, modelo 25, cromo",CM-25C,7501206681329,Hermex,95.0,155.0,Pieza,162.75,170.5
"Cerradura para mueble, modelo 25, latón",CM-25L,7501206681442,Hermex,95.0,155.0,Pieza,162.75,170.5
"Cerradura para mueble, modelo 26, cromo",CM-26C,7501206681428,Hermex,95.0,155.0,Pieza,162.75,170.5
"Cerradura para mueble, modelo 26, latón",CM-26L,7501206681459,Hermex,95.0,155.0,Pieza,162.75,170.5
"Cerradura para vitrina, modelo 10",CV-10,7501206681299,Hermex,85.0,136.0,Pieza,142.8,149.60000000000002
"Cerradura pomo, CM, baño, cilíndrica, Hermex Basic",BAL-CM-BP,7501206609538,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, CM, baño, tubular, Hermex Basic",BALT-CM-BP,7501206627648,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, CM, entrada, cilíndrica, Hermex Basic",BAL-CM-EP,7501206609590,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, CM, entrada, tubular, Hermex Basic",BALT-CM-EP,7501206627587,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, CM, recámara, cilíndrica, Hermex Basic",BAL-CM-RP,7501206609569,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, CM, recámara, tubular, Hermex Basic",BALT-CM-RP,7501206627617,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LA, baño, cilíndrica, Hermex Basic",BAL-LA-BP,7501206609545,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, LA, baño, tubular, Hermex Basic",BALT-LA-BP,7501206627631,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, LA, entrada, cilíndrica, Hermex Basic",BAL-LA-EP,7501206609620,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LA, entrada, tubular, Hermex Basic",BALT-LA-EP,7501206627570,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LA, recámara, cilíndrica, Hermex Basic",BAL-LA-RP,7501206609576,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LA, recámara, tubular, Hermex Basic",BALT-LA-RP,7501206627600,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LB, baño, cilíndrica, Hermex Basic",BAL-LB-BP,7501206609552,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, LB, baño, tubular, Hermex Basic",BALT-LB-BP,7501206627624,Hermex,95.0,135.0,Pieza,141.75,148.5
"Cerradura pomo, LB, entrada, cilíndrica, Hermex Basic",BAL-LB-EP,7501206609613,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LB, entrada, tubular, Hermex Basic",BALT-LB-EP,7501206627563,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LB, recámara, cilíndrica, Hermex Basic",BAL-LB-RP,7501206609583,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, LB, recámara, tubular, Hermex Basic",BALT-LB-RP,7501206627594,Hermex,105.0,147.0,Pieza,154.35,161.70000000000002
"Cerradura pomo, cromo mate, esfera, baño",CEPO-31B,7501206677827,Hermex,175.0,265.0,Pieza,278.25,291.5
"Cerradura pomo, cromo mate, esfera, entrada",CEPO-31E,7501206677834,Hermex,185.0,279.0,Pieza,292.95,306.90000000000003
"Cerradura pomo, cromo mate, esfera, recámara",CEPO-31R,7501206677841,Hermex,185.0,279.0,Pieza,292.95,306.90000000000003
"Cerradura pomo, cromo mate, oval, baño",CEPO-32B,7501206677551,Hermex,175.0,265.0,Pieza,278.25,291.5
"Cerradura pomo, cromo mate, oval, entrada",CEPO-32E,7501206677568,Hermex,185.0,279.0,Pieza,292.95,306.90000000000003
